OrderID,OrderDate,ShipDate
CA-2017-106915,2039-01-05,2017-12-02
US-2017-109260,2039-01-06,2017-10-01
CA-2018-104850,2039-01-07,2018-06-19
CA-2018-140508,2039-01-08,2018-09-21
CA-2018-143294,2039-01-09,2018-06-08
CA-2017-165673,2039-01-10,2017-05-19
CA-2018-134418,2039-01-11,2018-09-20
US-2017-106313,2039-01-12,2017-08-26
CA-2015-105872,2039-01-13,2015-06-06
CA-2018-108287,2039-01-14,2018-12-20
CA-2018-141103,2039-01-15,2018-08-06
CA-2015-154781,2039-01-16,2015-11-26
CA-2015-154781,2039-01-17,2015-11-26
CA-2016-147816,2039-01-18,2016-09-26
CA-2018-105326,2039-01-19,2018-08-27
CA-2017-133613,2039-01-20,2017-06-22
CA-2017-133613,2039-01-21,2017-06-22
CA-2017-133613,2039-01-22,2017-06-22
CA-2016-109113,2039-01-23,2016-12-23
CA-2016-156153,2039-01-24,2016-06-02
CA-2016-133242,2039-01-25,2016-06-24
CA-2016-133242,2039-01-26,2016-06-24
CA-2016-133242,2039-01-27,2016-06-24
CA-2016-133242,2039-01-28,2016-06-24
CA-2016-133242,2039-01-29,2016-06-24
CA-2016-158323,2039-01-30,2016-12-03
CA-2016-161795,2039-01-31,2016-12-23
CA-2018-100902,2039-02-01,2018-11-21
CA-2018-100902,2039-02-02,2018-11-21
CA-2018-112844,2039-02-03,2018-11-16
CA-2018-112844,2039-02-04,2018-11-16
CA-2017-158925,2039-02-05,2017-10-28
CA-2015-155390,2039-02-06,2015-12-11
CA-2018-123071,2039-02-07,2018-12-06
CA-2018-156391,2039-02-08,2018-09-28
CA-2016-103093,2039-02-09,2016-02-07
US-2018-118941,2039-02-10,2018-08-12
US-2018-118941,2039-02-11,2018-08-12
US-2018-118941,2039-02-12,2018-08-12
CA-2016-169299,2039-02-13,2016-08-26
CA-2018-154088,2039-02-14,2018-11-17
CA-2017-155978,2039-02-15,2017-08-01
CA-2017-155978,2039-02-16,2017-08-01
CA-2017-108196,2039-02-17,2017-12-02
CA-2017-108196,2039-02-18,2017-12-02
CA-2017-108196,2039-02-19,2017-12-02
CA-2017-152800,2039-02-20,2017-04-15
CA-2015-166961,2039-02-21,2015-12-31
CA-2015-166961,2039-02-22,2015-12-31
CA-2015-166961,2039-02-23,2015-12-31
CA-2015-166961,2039-02-24,2015-12-31
CA-2017-139381,2039-02-25,2017-04-22
CA-2017-139381,2039-02-26,2017-04-22
CA-2016-132136,2039-02-27,2016-03-12
CA-2017-162236,2039-02-28,2017-11-06
CA-2017-162236,2039-03-01,2017-11-06
CA-2017-162236,2039-03-02,2017-11-06
US-2015-111353,2039-03-03,2015-12-06
US-2017-117037,2039-03-04,2017-05-20
US-2017-117037,2039-03-05,2017-05-20
US-2017-117037,2039-03-06,2017-05-20
US-2017-117037,2039-03-07,2017-05-20
CA-2018-160801,2039-03-08,2018-09-19
CA-2017-108364,2039-03-09,2017-12-24
CA-2018-169362,2039-03-10,2018-10-15
CA-2016-127481,2039-03-11,2016-12-15
CA-2016-127481,2039-03-12,2016-12-15
CA-2016-112711,2039-03-13,2016-07-18
US-2016-145121,2039-03-14,2016-10-06
CA-2018-166184,2039-03-15,2018-03-27
CA-2018-166184,2039-03-16,2018-03-27
CA-2018-166184,2039-03-17,2018-03-27
CA-2018-157413,2039-03-18,2018-06-06
CA-2015-143637,2039-03-19,2015-03-29
CA-2016-102260,2039-03-20,2016-09-26
CA-2016-102260,2039-03-21,2016-09-26
CA-2016-102260,2039-03-22,2016-09-26
CA-2016-102260,2039-03-23,2016-09-26
CA-2016-102260,2039-03-24,2016-09-26
US-2017-137295,2039-03-25,2017-01-13
US-2017-137295,2039-03-26,2017-01-13
US-2017-137295,2039-03-27,2017-01-13
CA-2017-134334,2039-03-28,2017-02-15
CA-2017-134334,2039-03-29,2017-02-15
CA-2017-134334,2039-03-30,2017-02-15
CA-2017-134334,2039-03-31,2017-02-15
US-2018-109316,2039-04-01,2018-06-10
US-2018-109316,2039-04-02,2018-06-10
CA-2017-138478,2039-04-03,2017-10-26
CA-2017-138478,2039-04-04,2017-10-26
CA-2017-138478,2039-04-05,2017-10-26
CA-2018-150469,2039-04-06,2018-01-30
CA-2018-152436,2039-04-07,2018-12-10
CA-2017-169334,2039-04-08,2017-10-24
US-2015-115413,2039-04-09,2015-09-01
US-2015-115413,2039-04-10,2015-09-01
CA-2015-125150,2039-04-11,2015-05-23
CA-2016-127327,2039-04-12,2016-02-07
CA-2018-117114,2039-04-13,2018-11-05
CA-2018-117114,2039-04-14,2018-11-05
CA-2016-137302,2039-04-15,2016-05-01
CA-2016-137302,2039-04-16,2016-05-01
CA-2016-137302,2039-04-17,2016-05-01
CA-2016-137302,2039-04-18,2016-05-01
CA-2017-112382,2039-04-19,2017-05-13
CA-2016-128958,2039-04-20,2016-01-28
CA-2016-106257,2039-04-21,2016-04-17
CA-2016-106257,2039-04-22,2016-04-17
CA-2016-149083,2039-04-23,2016-09-30
CA-2016-149083,2039-04-24,2016-09-30
CA-2016-149083,2039-04-25,2016-09-30
US-2015-137869,2039-04-26,2015-04-02
US-2015-137869,2039-04-27,2015-04-02
CA-2017-116603,2039-04-28,2017-07-22
CA-2015-158470,2039-04-29,2015-04-23
CA-2015-158470,2039-04-30,2015-04-23
US-2018-123834,2039-05-01,2018-07-25
CA-2016-125976,2039-05-02,2016-10-02
CA-2016-125976,2039-05-03,2016-10-02
CA-2017-128706,2039-05-04,2017-03-02
CA-2017-104311,2039-05-05,2017-05-06
CA-2017-104311,2039-05-06,2017-05-06
CA-2017-104311,2039-05-07,2017-05-06
CA-2015-169649,2039-05-08,2015-12-15
CA-2015-169649,2039-05-09,2015-12-15
CA-2016-144890,2039-05-10,2016-12-29
CA-2018-135587,2039-05-11,2018-12-12
CA-2018-135587,2039-05-12,2018-12-12
CA-2015-103429,2039-05-13,2015-06-01
CA-2015-103429,2039-05-14,2015-06-01
CA-2015-103429,2039-05-15,2015-06-01
CA-2015-103429,2039-05-16,2015-06-01
CA-2018-152261,2039-05-17,2018-03-06
CA-2016-142993,2039-05-18,2016-10-17
CA-2016-142993,2039-05-19,2016-10-17
CA-2016-143364,2039-05-20,2016-07-19
CA-2016-143364,2039-05-21,2016-07-19
CA-2016-143364,2039-05-22,2016-07-19
CA-2016-143364,2039-05-23,2016-07-19
CA-2015-100972,2039-05-24,2015-11-24
CA-2017-136994,2039-05-25,2017-06-02
US-2018-166233,2039-05-26,2018-07-09
CA-2018-122112,2039-05-27,2018-09-29
CA-2017-101672,2039-05-28,2017-10-07
CA-2017-101672,2039-05-29,2017-10-07
CA-2017-101672,2039-05-30,2017-10-07
CA-2017-101672,2039-05-31,2017-10-07
CA-2018-168403,2039-06-01,2018-09-15
CA-2018-168403,2039-06-02,2018-09-15
CA-2016-148705,2039-06-03,2016-03-18
CA-2017-160241,2039-06-04,2017-12-04
CA-2017-155747,2039-06-05,2017-06-21
CA-2018-118017,2039-06-06,2018-12-06
CA-2018-118017,2039-06-07,2018-12-06
CA-2018-118017,2039-06-08,2018-12-06
CA-2018-118017,2039-06-09,2018-12-06
CA-2018-118017,2039-06-10,2018-12-06
CA-2018-118017,2039-06-11,2018-12-06
CA-2018-118017,2039-06-12,2018-12-06
CA-2018-118017,2039-06-13,2018-12-06
CA-2017-113117,2039-06-14,2017-08-22
CA-2017-148684,2039-06-15,2017-12-29
CA-2017-148684,2039-06-16,2017-12-29
CA-2017-148684,2039-06-17,2017-12-29
CA-2017-148684,2039-06-18,2017-12-29
CA-2018-125367,2039-06-19,2018-07-30
CA-2018-124744,2039-06-20,2018-06-25
CA-2018-124744,2039-06-21,2018-06-25
CA-2018-124744,2039-06-22,2018-06-25
CA-2018-128363,2039-06-23,2018-08-18
CA-2018-128363,2039-06-24,2018-08-18
CA-2018-128363,2039-06-25,2018-08-18
CA-2018-128363,2039-06-26,2018-08-18
CA-2018-128363,2039-06-27,2018-08-18
CA-2018-128363,2039-06-28,2018-08-18
CA-2018-128363,2039-06-29,2018-08-18
CA-2016-126669,2039-06-30,2016-11-13
US-2016-118766,2039-07-01,2016-10-22
US-2016-118766,2039-07-02,2016-10-22
CA-2017-112585,2039-07-03,2017-08-02
CA-2017-149762,2039-07-04,2017-12-07
CA-2017-149762,2039-07-05,2017-12-07
CA-2017-149762,2039-07-06,2017-12-07
CA-2017-149762,2039-07-07,2017-12-07
CA-2017-167605,2039-07-08,2017-04-30
US-2018-105697,2039-07-09,2018-08-27
CA-2018-165323,2039-07-10,2018-06-21
CA-2018-165323,2039-07-11,2018-06-21
CA-2016-110891,2039-07-12,2016-11-24
CA-2018-100783,2039-07-13,2018-09-08
CA-2016-152513,2039-07-14,2016-07-08
CA-2018-139822,2039-07-15,2018-09-21
CA-2018-139822,2039-07-16,2018-09-21
CA-2018-107713,2039-07-17,2018-03-17
CA-2018-134096,2039-07-18,2018-09-29
CA-2018-134096,2039-07-19,2018-09-29
CA-2017-125843,2039-07-20,2017-08-16
CA-2017-125843,2039-07-21,2017-08-16
CA-2018-120404,2039-07-22,2018-11-24
CA-2018-120404,2039-07-23,2018-11-24
CA-2018-120404,2039-07-24,2018-11-24
CA-2018-167549,2039-07-25,2018-07-27
CA-2017-120082,2039-07-26,2017-03-27
US-2017-168095,2039-07-27,2017-07-20
US-2017-168095,2039-07-28,2017-07-20
CA-2018-166093,2039-07-29,2018-08-24
CA-2018-166093,2039-07-30,2018-08-24
CA-2018-166093,2039-07-31,2018-08-24
CA-2018-166093,2039-08-01,2018-08-24
CA-2018-166093,2039-08-02,2018-08-24
CA-2018-166093,2039-08-03,2018-08-24
CA-2018-166093,2039-08-04,2018-08-24
CA-2017-146325,2039-08-05,2017-12-17
CA-2017-146325,2039-08-06,2017-12-17
CA-2018-134194,2039-08-07,2019-01-01
CA-2018-134194,2039-08-08,2019-01-01
CA-2018-134194,2039-08-09,2019-01-01
CA-2018-134194,2039-08-10,2019-01-01
CA-2018-134194,2039-08-11,2019-01-01
CA-2015-131009,2039-08-12,2015-03-05
CA-2015-131009,2039-08-13,2015-03-05
CA-2015-131009,2039-08-14,2015-03-05
CA-2015-131009,2039-08-15,2015-03-05
CA-2016-145814,2039-08-16,2016-11-24
CA-2016-145814,2039-08-17,2016-11-24
CA-2015-138359,2039-08-18,2015-04-06
CA-2015-138359,2039-08-19,2015-04-06
CA-2018-131807,2039-08-20,2018-10-10
CA-2018-131807,2039-08-21,2018-10-10
CA-2018-131807,2039-08-22,2018-10-10
CA-2018-131807,2039-08-23,2018-10-10
CA-2018-131807,2039-08-24,2018-10-10
CA-2018-131807,2039-08-25,2018-10-10
CA-2018-104864,2039-08-26,2018-11-23
CA-2018-104864,2039-08-27,2018-11-23
CA-2018-104864,2039-08-28,2018-11-23
CA-2018-104864,2039-08-29,2018-11-23
CA-2018-104864,2039-08-30,2018-11-23
CA-2016-138219,2039-08-31,2016-03-30
CA-2017-157707,2039-09-01,2017-10-12
CA-2017-157707,2039-09-02,2017-10-12
CA-2017-157707,2039-09-03,2017-10-12
US-2016-126753,2039-09-04,2016-08-20
US-2016-126753,2039-09-05,2016-08-20
US-2016-126753,2039-09-06,2016-08-20
US-2016-126753,2039-09-07,2016-08-20
US-2016-126753,2039-09-08,2016-08-20
US-2016-126753,2039-09-09,2016-08-20
US-2016-126753,2039-09-10,2016-08-20
CA-2015-166051,2039-09-11,2015-06-05
CA-2015-166051,2039-09-12,2015-06-05
CA-2016-113040,2039-09-13,2016-08-31
CA-2015-103800,2039-09-14,2015-01-07
CA-2015-113383,2039-09-15,2015-09-13
CA-2015-113383,2039-09-16,2015-09-13
CA-2018-152499,2039-09-17,2018-01-25
CA-2018-152499,2039-09-18,2018-01-25
CA-2017-151498,2039-09-19,2017-04-24
CA-2017-137939,2039-09-20,2017-07-23
US-2017-117793,2039-09-21,2017-08-29
US-2017-117793,2039-09-22,2017-08-29
US-2017-117793,2039-09-23,2017-08-29
US-2017-117793,2039-09-24,2017-08-29
CA-2017-133872,2039-09-25,2017-06-17
CA-2017-133872,2039-09-26,2017-06-17
US-2016-165743,2039-09-27,2016-11-23
US-2016-165743,2039-09-28,2016-11-23
US-2016-165743,2039-09-29,2016-11-23
US-2018-105998,2039-09-30,2018-11-05
US-2018-105998,2039-10-01,2018-11-05
US-2015-148194,2039-10-02,2015-05-07
US-2015-148194,2039-10-03,2015-05-07
US-2016-151407,2039-10-04,2016-11-12
CA-2016-110870,2039-10-05,2016-12-15
CA-2016-110870,2039-10-06,2016-12-15
CA-2015-143210,2039-10-07,2015-12-03
CA-2015-143210,2039-10-08,2015-12-03
CA-2015-143210,2039-10-09,2015-12-03
CA-2017-139808,2039-10-10,2017-10-11
CA-2016-110863,2039-10-11,2016-11-24
CA-2016-110863,2039-10-12,2016-11-24
CA-2016-110863,2039-10-13,2016-11-24
CA-2015-127859,2039-10-14,2015-03-20
US-2016-136427,2039-10-15,2016-06-23
CA-2018-120168,2039-10-16,2018-05-25
CA-2018-120168,2039-10-17,2018-05-25
CA-2018-120168,2039-10-18,2018-05-25
CA-2018-120168,2039-10-19,2018-05-25
US-2015-131870,2039-10-20,2015-09-11
US-2015-131870,2039-10-21,2015-09-11
CA-2018-114804,2039-10-22,2018-10-19
CA-2018-167227,2039-10-23,2018-11-05
CA-2018-167227,2039-10-24,2018-11-05
CA-2015-129189,2039-10-25,2015-07-25
CA-2015-129189,2039-10-26,2015-07-25
CA-2015-129189,2039-10-27,2015-07-25
CA-2015-129189,2039-10-28,2015-07-25
CA-2016-132465,2039-10-29,2016-09-15
CA-2016-132465,2039-10-30,2016-09-15
CA-2016-132465,2039-10-31,2016-09-15
CA-2016-132465,2039-11-01,2016-09-15
CA-2017-166373,2039-11-02,2017-10-25
CA-2017-158806,2039-11-03,2017-01-11
CA-2017-158806,2039-11-04,2017-01-11
CA-2016-119690,2039-11-05,2016-06-28
CA-2016-119690,2039-11-06,2016-06-28
CA-2016-119690,2039-11-07,2016-06-28
CA-2016-119690,2039-11-08,2016-06-28
CA-2016-153738,2039-11-09,2016-09-22
CA-2018-169012,2039-11-10,2018-07-14
CA-2018-109393,2039-11-11,2018-07-02
CA-2018-121489,2039-11-12,2018-08-25
CA-2018-121489,2039-11-13,2018-08-25
CA-2018-121489,2039-11-14,2018-08-25
US-2018-133081,2039-11-15,2018-03-15
US-2018-133081,2039-11-16,2018-03-15
CA-2018-165008,2039-11-17,2018-09-17
CA-2017-145611,2039-11-18,2017-09-24
CA-2017-113600,2039-11-19,2017-12-17
CA-2018-130834,2039-11-20,2018-11-06
CA-2017-168543,2039-11-21,2017-07-07
CA-2015-144974,2039-11-22,2015-09-30
CA-2015-144974,2039-11-23,2015-09-30
CA-2015-144974,2039-11-24,2015-09-30
CA-2015-109904,2039-11-25,2015-07-17
CA-2018-152205,2039-11-26,2018-10-05
CA-2016-121188,2039-11-27,2016-09-04
CA-2016-121188,2039-11-28,2016-09-04
CA-2016-121188,2039-11-29,2016-09-04
CA-2016-121188,2039-11-30,2016-09-04
CA-2016-121188,2039-12-01,2016-09-04
CA-2016-121188,2039-12-02,2016-09-04
CA-2016-156013,2039-12-03,2016-09-26
CA-2016-156013,2039-12-04,2016-09-26
CA-2017-132997,2039-12-05,2017-11-09
CA-2017-132997,2039-12-06,2017-11-09
CA-2017-132997,2039-12-07,2017-11-09
CA-2017-132997,2039-12-08,2017-11-09
CA-2017-132997,2039-12-09,2017-11-09
US-2016-160563,2039-12-10,2016-10-24
US-2016-160563,2039-12-11,2016-10-24
CA-2018-151750,2039-12-12,2018-01-05
CA-2018-151750,2039-12-13,2018-01-05
CA-2018-151750,2039-12-14,2018-01-05
CA-2018-151750,2039-12-15,2018-01-05
CA-2018-151750,2039-12-16,2018-01-05
CA-2018-151750,2039-12-17,2018-01-05
CA-2018-151750,2039-12-18,2018-01-05
CA-2016-106187,2039-12-19,2016-06-29
CA-2016-106187,2039-12-20,2016-06-29
CA-2016-106187,2039-12-21,2016-06-29
US-2017-164945,2039-12-22,2017-11-27
CA-2016-150714,2039-12-23,2016-11-01
CA-2016-150714,2039-12-24,2016-11-01
CA-2016-150714,2039-12-25,2016-11-01
CA-2016-150714,2039-12-26,2016-11-01
CA-2016-150714,2039-12-27,2016-11-01
CA-2017-105753,2039-12-28,2017-10-26
CA-2018-120894,2039-12-29,2018-05-02
CA-2017-106621,2039-12-30,2017-10-01
CA-2016-107020,2039-12-31,2016-07-14
US-2016-117492,2040-01-01,2016-08-09
CA-2015-101392,2040-01-02,2015-12-13
CA-2016-127502,2040-01-03,2016-12-14
CA-2018-143658,2040-01-04,2018-11-13
CA-2018-133046,2040-01-05,2018-08-01
CA-2018-133046,2040-01-06,2018-08-01
CA-2018-133046,2040-01-07,2018-08-01
CA-2018-133046,2040-01-08,2018-08-01
CA-2018-122798,2040-01-09,2019-01-01
CA-2018-122798,2040-01-10,2019-01-01
CA-2017-169663,2040-01-11,2017-03-13
CA-2017-169663,2040-01-12,2017-03-13
CA-2016-149846,2040-01-13,2016-05-26
CA-2016-149846,2040-01-14,2016-05-26
CA-2016-149846,2040-01-15,2016-05-26
CA-2016-149846,2040-01-16,2016-05-26
CA-2018-159149,2040-01-17,2018-02-19
CA-2018-159149,2040-01-18,2018-02-19
CA-2018-159149,2040-01-19,2018-02-19
US-2018-167570,2040-01-20,2018-12-15
CA-2018-160122,2040-01-21,2018-11-23
CA-2018-160122,2040-01-22,2018-11-23
CA-2017-130393,2040-01-23,2017-12-03
CA-2017-130393,2040-01-24,2017-12-03
CA-2017-130393,2040-01-25,2017-12-03
CA-2018-144820,2040-01-26,2018-10-07
CA-2018-101014,2040-01-27,2018-09-04
CA-2018-105543,2040-01-28,2018-11-24
US-2018-113201,2040-01-29,2018-07-05
US-2018-106551,2040-01-30,2018-07-27
CA-2017-116722,2040-01-31,2017-11-16
CA-2017-116722,2040-02-01,2017-11-16
CA-2017-116722,2040-02-02,2017-11-16
CA-2015-138128,2040-02-03,2015-12-15
CA-2015-138128,2040-02-04,2015-12-15
US-2018-150070,2040-02-05,2018-09-12
CA-2016-137064,2040-02-06,2016-02-13
CA-2016-137064,2040-02-07,2016-02-13
CA-2016-137064,2040-02-08,2016-02-13
CA-2018-157350,2040-02-09,2018-09-01
CA-2015-127866,2040-02-10,2015-07-23
CA-2015-127866,2040-02-11,2015-07-23
CA-2015-127866,2040-02-12,2015-07-23
CA-2015-127866,2040-02-13,2015-07-23
CA-2016-131352,2040-02-14,2016-10-13
CA-2016-121776,2040-02-15,2016-02-21
CA-2016-121776,2040-02-16,2016-02-21
CA-2017-118073,2040-02-17,2017-08-16
CA-2015-103219,2040-02-18,2015-11-13
CA-2017-102561,2040-02-19,2017-07-22
CA-2017-102561,2040-02-20,2017-07-22
CA-2017-102561,2040-02-21,2017-07-22
CA-2017-100993,2040-02-22,2017-02-10
CA-2017-100993,2040-02-23,2017-02-10
CA-2017-100993,2040-02-24,2017-02-10
CA-2017-100993,2040-02-25,2017-02-10
US-2015-112949,2040-02-26,2015-06-27
US-2015-112949,2040-02-27,2015-06-27
US-2018-146822,2040-02-28,2018-06-14
US-2017-131058,2040-02-29,2017-12-31
CA-2015-167997,2040-03-01,2015-01-29
CA-2015-167997,2040-03-02,2015-01-29
CA-2018-140151,2040-03-03,2018-03-25
CA-2018-140151,2040-03-04,2018-03-25
CA-2018-140151,2040-03-05,2018-03-25
US-2018-143770,2040-03-06,2018-03-24
US-2018-143770,2040-03-07,2018-03-24
CA-2017-131296,2040-03-08,2017-10-09
CA-2017-103464,2040-03-09,2017-11-22
CA-2018-136238,2040-03-10,2019-01-01
CA-2017-120803,2040-03-11,2017-03-13
CA-2017-134138,2040-03-12,2017-02-20
CA-2016-120915,2040-03-13,2016-10-03
CA-2016-120915,2040-03-14,2016-10-03
CA-2016-168207,2040-03-15,2016-11-06
CA-2016-168207,2040-03-16,2016-11-06
CA-2016-168207,2040-03-17,2016-11-06
CA-2016-168207,2040-03-18,2016-11-06
CA-2017-144148,2040-03-19,2017-08-05
CA-2018-107174,2040-03-20,2018-11-13
CA-2018-107174,2040-03-21,2018-11-13
CA-2018-107174,2040-03-22,2018-11-13
CA-2017-146150,2040-03-23,2017-02-19
CA-2015-114125,2040-03-24,2015-07-13
CA-2015-114125,2040-03-25,2015-07-13
CA-2015-114125,2040-03-26,2015-07-13
CA-2017-114944,2040-03-27,2017-02-04
CA-2017-135965,2040-03-28,2017-09-25
CA-2018-149699,2040-03-29,2018-12-24
CA-2017-166429,2040-03-30,2017-09-08
CA-2016-112767,2040-03-31,2016-08-06
CA-2016-119879,2040-04-01,2016-11-25
CA-2016-119879,2040-04-02,2016-11-25
CA-2018-155642,2040-04-03,2018-05-22
CA-2018-155642,2040-04-04,2018-05-22
US-2018-101721,2040-04-05,2018-07-27
CA-2016-136728,2040-04-06,2016-09-17
CA-2016-136728,2040-04-07,2016-09-17
CA-2017-127194,2040-04-08,2017-12-16
CA-2016-140375,2040-04-09,2016-10-05
CA-2016-140375,2040-04-10,2016-10-05
US-2018-155866,2040-04-11,2018-11-21
US-2018-155866,2040-04-12,2018-11-21
CA-2016-141327,2040-04-13,2016-12-03
CA-2016-141327,2040-04-14,2016-12-03
CA-2016-141327,2040-04-15,2016-12-03
CA-2016-136700,2040-04-16,2016-12-11
CA-2018-102736,2040-04-17,2018-09-09
CA-2018-102736,2040-04-18,2018-09-09
CA-2018-102736,2040-04-19,2018-09-09
CA-2018-125269,2040-04-20,2018-04-30
CA-2018-125269,2040-04-21,2018-04-30
CA-2016-114811,2040-04-22,2016-11-08
CA-2016-114811,2040-04-23,2016-11-08
CA-2016-114811,2040-04-24,2016-11-08
CA-2016-114811,2040-04-25,2016-11-08
CA-2016-114811,2040-04-26,2016-11-08
CA-2016-122266,2040-04-27,2016-04-30
CA-2016-122266,2040-04-28,2016-04-30
CA-2016-141565,2040-04-29,2016-09-24
CA-2016-141565,2040-04-30,2016-09-24
CA-2018-128769,2040-05-01,2018-09-12
CA-2017-116337,2040-05-02,2017-11-12
CA-2017-116337,2040-05-03,2017-11-12
CA-2016-120845,2040-05-04,2016-10-02
CA-2016-120845,2040-05-05,2016-10-02
CA-2016-120845,2040-05-06,2016-10-02
CA-2016-120845,2040-05-07,2016-10-02
CA-2015-120775,2040-05-08,2015-10-07
CA-2015-120775,2040-05-09,2015-10-07
CA-2015-120775,2040-05-10,2015-10-07
CA-2015-120775,2040-05-11,2015-10-07
CA-2015-120775,2040-05-12,2015-10-07
CA-2015-152905,2040-05-13,2015-02-24
CA-2017-104633,2040-05-14,2017-06-16
CA-2017-104633,2040-05-15,2017-06-16
CA-2018-104136,2040-05-16,2018-11-04
CA-2018-104136,2040-05-17,2018-11-04
CA-2017-123050,2040-05-18,2017-04-08
CA-2017-123050,2040-05-19,2017-04-08
CA-2017-123050,2040-05-20,2017-04-08
CA-2017-162355,2040-05-21,2017-07-02
CA-2017-162355,2040-05-22,2017-07-02
CA-2015-158225,2040-05-23,2015-09-28
CA-2015-158225,2040-05-24,2015-09-28
CA-2018-102204,2040-05-25,2018-05-06
CA-2018-102204,2040-05-26,2018-05-06
CA-2018-102204,2040-05-27,2018-05-06
CA-2018-103065,2040-05-28,2018-10-20
CA-2018-103065,2040-05-29,2018-10-20
CA-2018-103065,2040-05-30,2018-10-20
CA-2018-103065,2040-05-31,2018-10-20
CA-2015-109855,2040-06-01,2015-09-05
CA-2015-109855,2040-06-02,2015-09-05
CA-2015-109897,2040-06-03,2015-08-16
CA-2015-109897,2040-06-04,2015-08-16
US-2015-143581,2040-06-05,2015-08-23
CA-2016-129217,2040-06-06,2016-05-10
CA-2016-129217,2040-06-07,2016-05-10
CA-2017-133816,2040-06-08,2017-05-13
CA-2016-140221,2040-06-09,2016-03-09
CA-2016-140221,2040-06-10,2016-03-09
CA-2016-140221,2040-06-11,2016-03-09
CA-2016-140221,2040-06-12,2016-03-09
CA-2018-152310,2040-06-13,2018-08-19
CA-2018-152310,2040-06-14,2018-08-19
CA-2018-152310,2040-06-15,2018-08-19
CA-2018-152310,2040-06-16,2018-08-19
CA-2018-152310,2040-06-17,2018-08-19
CA-2018-152310,2040-06-18,2018-08-19
CA-2017-118101,2040-06-19,2017-06-26
CA-2017-118101,2040-06-20,2017-06-26
CA-2017-118101,2040-06-21,2017-06-26
CA-2017-100307,2040-06-22,2017-12-19
CA-2016-138457,2040-06-23,2016-09-17
CA-2015-131800,2040-06-24,2016-01-04
CA-2015-131800,2040-06-25,2016-01-04
CA-2015-118304,2040-06-26,2015-05-04
CA-2018-121790,2040-06-27,2018-02-06
CA-2018-121790,2040-06-28,2018-02-06
CA-2018-121790,2040-06-29,2018-02-06
CA-2018-121790,2040-06-30,2018-02-06
CA-2017-169670,2040-07-01,2017-12-31
CA-2017-139549,2040-07-02,2017-10-25
CA-2016-104059,2040-07-03,2016-06-15
CA-2018-164112,2040-07-04,2018-07-04
CA-2016-143882,2040-07-05,2016-06-30
US-2017-139262,2040-07-06,2017-02-25
US-2017-139262,2040-07-07,2017-02-25
US-2017-139262,2040-07-08,2017-02-25
CA-2018-146192,2040-07-09,2018-04-26
CA-2018-134810,2040-07-10,2018-05-10
CA-2018-134810,2040-07-11,2018-05-10
CA-2016-154284,2040-07-12,2016-12-26
CA-2016-154284,2040-07-13,2016-12-26
CA-2016-154284,2040-07-14,2016-12-26
CA-2016-154284,2040-07-15,2016-12-26
CA-2015-156244,2040-07-16,2015-08-16
CA-2015-156244,2040-07-17,2015-08-16
CA-2015-156244,2040-07-18,2015-08-16
CA-2015-156244,2040-07-19,2015-08-16
CA-2015-156244,2040-07-20,2015-08-16
CA-2015-156244,2040-07-21,2015-08-16
CA-2016-106362,2040-07-22,2016-12-15
US-2018-168802,2040-07-23,2018-11-07
US-2018-146906,2040-07-24,2018-03-17
CA-2017-166380,2040-07-25,2017-06-03
CA-2017-166380,2040-07-26,2017-06-03
US-2016-158911,2040-07-27,2016-07-11
US-2016-158911,2040-07-28,2016-07-11
US-2015-103338,2040-07-29,2015-03-15
CA-2016-109169,2040-07-30,2016-04-24
US-2018-167318,2040-07-31,2018-08-01
US-2018-167318,2040-08-01,2018-08-01
US-2015-120313,2040-08-02,2015-11-02
CA-2018-135419,2040-08-03,2018-11-09
CA-2017-128671,2040-08-04,2017-08-16
CA-2017-128671,2040-08-05,2017-08-16
CA-2017-128671,2040-08-06,2017-08-16
CA-2017-149335,2040-08-07,2017-07-25
CA-2015-168312,2040-08-08,2015-03-07
CA-2015-168312,2040-08-09,2015-03-07
US-2018-105935,2040-08-10,2018-01-31
US-2018-105935,2040-08-11,2018-01-31
CA-2015-161508,2040-08-12,2015-07-16
CA-2015-161508,2040-08-13,2015-07-16
CA-2015-161508,2040-08-14,2015-07-16
CA-2015-161508,2040-08-15,2015-07-16
CA-2018-130904,2040-08-16,2018-04-16
CA-2018-130904,2040-08-17,2018-04-16
CA-2018-133620,2040-08-18,2018-11-18
CA-2016-142937,2040-08-19,2016-12-06
US-2017-149790,2040-08-20,2017-10-01
CA-2017-130778,2040-08-21,2017-11-25
CA-2017-130778,2040-08-22,2017-11-25
CA-2018-144456,2040-08-23,2018-09-09
CA-2018-144456,2040-08-24,2018-09-09
CA-2018-103478,2040-08-25,2018-07-24
CA-2018-103478,2040-08-26,2018-07-24
CA-2018-118577,2040-08-27,2018-10-11
CA-2018-118577,2040-08-28,2018-10-11
CA-2018-113572,2040-08-29,2018-11-11
CA-2017-153269,2040-08-30,2017-03-12
CA-2017-153269,2040-08-31,2017-03-12
CA-2017-153269,2040-09-01,2017-03-12
CA-2017-153269,2040-09-02,2017-03-12
CA-2018-161655,2040-09-03,2018-05-18
CA-2017-101469,2040-09-04,2017-07-08
CA-2015-153087,2040-09-05,2016-01-03
CA-2015-153087,2040-09-06,2016-01-03
